Date,Rented_Bike_Count,Hour,Temperature,Humidity,Wind_speed,Visibility,Solar_Radiation,Rainfall,Snowfall,Seasons,Holiday,Functioning_Day,High_Demand,day_of_week,is_weekend,month,hour_sin,hour_cos,lag_24h,rolling_mean_3h,rolling_std_3h,rolling_std_6h,rolling_mean_24h,temp_hour,temp_squared,wind_rain
2018-04-09,52,3,1.6,94,0.3,426,0.0,0.0,0.0,Spring,No Holiday,Yes,0,0,0,4,0.7071067811865475,0.7071067811865476,141.0,96.33333333333333,44.00378771575128,56.5169591067207,261.2916666666667,4.800000000000001,2.5600000000000005,0.0
2018-04-09,43,4,1.1,95,0.5,345,0.0,0.0,0.0,Spring,No Holiday,Yes,0,0,0,4,0.8660254037844386,0.5000000000000001,90.0,64.0,28.93095228297067,65.17898434314588,259.3333333333333,4.4,1.2100000000000002,0.0
2018-04-09,91,5,0.7,96,1.0,206,0.0,0.0,0.0,Spring,No Holiday,Yes,0,0,0,4,0.9659258262890683,0.25881904510252074,59.0,62.0,25.5147016443368,57.59398116705175,260.6666666666667,3.5,0.48999999999999994,0.0
2018-04-09,239,6,0.1,97,0.6,77,0.0,0.0,0.0,Spring,No Holiday,Yes,0,0,0,4,1.0,6.123233995736766e-17,101.0,124.33333333333333,102.16326802394752,72.00462948082378,266.4166666666667,0.6000000000000001,0.010000000000000002,0.0
2018-04-09,651,7,0.6,97,1.3,66,0.05,0.0,0.0,Spring,No Holiday,Yes,0,0,0,4,0.9659258262890683,-0.25881904510252063,159.0,327.0,290.1861471538569,234.02713517881662,286.9166666666667,4.2,0.36,0.0
2018-04-09,1163,8,1.0,97,0.9,148,0.22,0.0,0.0,Spring,No Holiday,Yes,1,0,0,4,0.8660254037844388,-0.4999999999999998,332.0,684.3333333333334,462.9009973345636,449.6231384911934,321.5416666666667,8.0,1.0,0.0
2018-04-09,682,9,2.6,96,1.1,316,0.87,0.0,0.0,Spring,No Holiday,Yes,0,0,0,4,0.7071067811865476,-0.7071067811865475,405.0,832.0,287.073161406636,432.8706119230907,333.0833333333333,23.400000000000002,6.760000000000001,0.0
2018-04-09,506,10,5.2,73,1.0,668,2.08,0.0,0.0,Spring,No Holiday,Yes,0,0,0,4,0.49999999999999994,-0.8660254037844387,494.0,783.6666666666666,340.09459468408755,377.5079690108157,333.5833333333333,52.0,27.040000000000003,0.0
2018-04-09,644,11,7.5,54,0.9,1013,2.49,0.0,0.0,Spring,No Holiday,Yes,0,0,0,4,0.258819045102521,-0.9659258262890682,586.0,610.6666666666666,92.613893846083,301.2804341473313,336.0,82.5,56.25,0.0
2018-04-09,799,12,10.4,44,1.7,1235,2.93,0.0,0.0,Spring,No Holiday,Yes,0,0,0,4,1.2246467991473532e-16,-1.0,709.0,649.6666666666666,146.58217263137286,227.00785595805084,339.75,124.80000000000001,108.16000000000001,0.0
2018-04-09,869,13,12.4,32,1.7,1441,3.06,0.0,0.0,Spring,No Holiday,Yes,0,0,0,4,-0.2588190451025208,-0.9659258262890683,847.0,770.6666666666666,115.14483632944102,227.1998386149761,340.6666666666667,161.20000000000002,153.76000000000002,0.0
2018-04-09,921,14,13.9,26,2.5,1537,2.99,0.0,0.0,Spring,No Holiday,Yes,0,0,0,4,-0.4999999999999998,-0.8660254037844388,777.0,863.0,61.22091146006043,155.02182642025332,346.6666666666667,194.6,193.21,0.0
2018-04-09,1038,15,14.2,24,1.8,1743,2.6,0.0,0.0,Spring,No Holiday,Yes,0,0,0,4,-0.7071067811865471,-0.7071067811865479,343.0,942.6666666666666,86.55826554023598,193.25156316747143,375.625,213.0,201.64,0.0
2018-04-09,1185,16,15.3,24,1.5,1534,2.0,0.0,0.0,Spring,No Holiday,Yes,1,0,0,4,-0.8660254037844384,-0.5000000000000004,137.0,1048.0,132.28378585450605,188.08792270284474,419.2916666666667,244.8,234.09000000000003,0.0
2018-04-09,1479,17,15.3,26,0.9,1257,1.39,0.0,0.0,Spring,No Holiday,Yes,1,0,0,4,-0.9659258262890683,-0.25881904510252063,58.0,1234.0,224.54620905283855,250.91811413288744,478.5,260.1,234.09000000000003,0.0
2018-04-09,2401,18,14.8,24,1.3,1514,0.69,0.0,0.0,Spring,No Holiday,Yes,1,0,0,4,-1.0,-1.8369701987210297e-16,22.0,1688.3333333333333,634.4519945065466,575.1645851406403,577.625,266.40000000000003,219.04000000000002,0.0
2018-04-09,1599,19,13.4,33,1.2,1356,0.15,0.0,0.0,Spring,No Holiday,Yes,1,0,0,4,-0.9659258262890684,0.2588190451025203,44.0,1826.3333333333333,501.2796957122194,537.8224304235289,642.4166666666666,254.6,179.56,0.0
2018-04-09,1362,20,11.7,34,0.9,1393,0.0,0.0,0.0,Spring,No Holiday,Yes,1,0,0,4,-0.8660254037844386,0.5,93.0,1787.3333333333333,544.5019130667359,480.2235590500237,695.2916666666666,234.0,136.89,0.0
2018-04-09,1232,21,10.3,38,0.5,1433,0.0,0.0,0.0,Spring,No Holiday,Yes,1,0,0,4,-0.7071067811865477,0.7071067811865474,170.0,1397.6666666666667,186.08152335289654,447.44653311876823,739.5416666666666,216.3,106.09000000000002,0.0
2018-04-09,1069,22,9.6,41,0.5,1428,0.0,0.0,0.0,Spring,No Holiday,Yes,1,0,0,4,-0.5000000000000004,0.8660254037844384,177.0,1221.0,146.80940024399294,468.04088140532303,776.7083333333334,211.2,92.16,0.0
2018-04-09,623,23,9.6,43,1.2,1333,0.0,0.0,0.0,Spring,No Holiday,Yes,0,0,0,4,-0.2588190451025215,0.9659258262890681,182.0,974.6666666666666,315.2686684929757,597.0584560995724,795.0833333333334,220.79999999999998,92.16,0.0
2018-04-10,485,0,9.0,46,1.2,1259,0.0,0.0,0.0,Spring,No Holiday,Yes,0,1,0,4,0.0,1.0,197.0,725.6666666666666,305.2365203138926,431.9646590482509,807.0833333333334,0.0,81.0,0.0
2018-04-10,376,1,9.0,44,1.0,1314,0.0,0.0,0.0,Spring,No Holiday,Yes,0,1,0,4,0.25881904510252074,0.9659258262890683,140.0,494.6666666666667,123.78341299759398,415.95452475802165,816.9166666666666,9.0,81.0,0.0
2018-04-10,250,2,8.8,43,1.0,1490,0.0,0.0,0.0,Spring,No Holiday,Yes,0,1,0,4,0.49999999999999994,0.8660254037844387,97.0,370.3333333333333,117.60243761645714,393.5168357262558,823.2916666666666,17.6,77.44000000000001,0.0
2018-04-10,149,3,8.1,48,0.8,1455,0.0,0.0,0.0,Spring,No Holiday,Yes,0,1,0,4,0.7071067811865475,0.7071067811865476,52.0,258.3333333333333,113.72921055442394,328.5751055694953,827.3333333333334,24.299999999999997,65.61,0.0
2018-04-10,102,4,7.5,48,1.0,1458,0.0,0.0,0.0,Spring,No Holiday,Yes,0,1,0,4,0.8660254037844386,0.5000000000000001,43.0,167.0,75.62407024221189,201.55933783050503,829.7916666666666,30.0,56.25,0.0
2018-04-10,123,5,7.1,53,0.8,1392,0.0,0.0,0.0,Spring,No Holiday,Yes,0,1,0,4,0.9659258262890683,0.25881904510252074,91.0,124.66666666666667,23.54428451519084,154.46520643822996,831.125,35.5,50.41,0.0
2018-04-10,370,6,6.9,51,0.9,1546,0.0,0.0,0.0,Spring,No Holiday,Yes,0,1,0,4,1.0,6.123233995736766e-17,239.0,198.33333333333334,149.0380264675173,123.03928911803604,836.5833333333334,41.400000000000006,47.61000000000001,0.0
2018-04-10,981,7,7.2,50,1.1,1454,0.1,0.0,0.0,Spring,No Holiday,Yes,0,1,0,4,0.9659258262890683,-0.25881904510252063,651.0,491.3333333333333,441.68125762062044,334.4819377285889,850.3333333333334,50.4,51.84,0.0
2018-04-10,1702,8,9.6,38,1.4,1527,0.58,0.0,0.0,Spring,No Holiday,Yes,1,1,0,4,0.8660254037844388,-0.4999999999999998,1163.0,1017.6666666666666,666.7565772703962,645.973812678712,872.7916666666666,76.8,92.16,0.0
2018-04-10,982,9,11.9,35,1.1,1664,0.95,0.0,0.0,Spring,No Holiday,Yes,0,1,0,4,0.7071067811865476,-0.7071067811865475,682.0,1221.6666666666667,415.98116944560627,626.3101468122683,885.2916666666666,107.10000000000001,141.61,0.0
2018-04-10,703,10,15.2,31,1.6,1757,1.84,0.0,0.0,Spring,No Holiday,Yes,0,1,0,4,0.49999999999999994,-0.8660254037844387,506.0,1129.0,515.4677487486493,553.4449987728426,893.5,152.0,231.04,0.0
2018-04-10,839,11,18.5,27,1.3,1610,2.59,0.0,0.0,Spring,No Holiday,Yes,0,1,0,4,0.258819045102521,-0.9659258262890682,644.0,841.3333333333334,139.51463483568114,441.51953524165276,901.625,203.5,342.25,0.0
2018-04-10,1023,12,20.5,37,4.6,1761,2.94,0.0,0.0,Spring,No Holiday,Yes,0,1,0,4,1.2246467991473532e-16,-1.0,799.0,855.0,160.59887919907825,346.2170802642061,910.9583333333334,246.0,420.25,0.0
2018-04-10,967,13,21.9,34,5.1,1861,2.77,0.0,0.0,Spring,No Holiday,Yes,0,1,0,4,-0.2588190451025208,-0.9659258262890683,869.0,943.0,94.3186089804143,346.72755875471603,915.0416666666666,284.7,479.60999999999996,0.0
2018-04-10,913,14,21.2,35,7.4,1992,1.8,0.0,0.0,Spring,No Holiday,Yes,0,1,0,4,-0.4999999999999998,-0.8660254037844388,921.0,967.6666666666666,55.003030219558475,117.40485509554125,914.7083333333334,296.8,449.44,0.0
2018-04-10,933,15,21.4,33,4.8,1998,1.63,0.0,0.0,Spring,No Holiday,Yes,0,1,0,4,-0.7071067811865471,-0.7071067811865479,1038.0,937.6666666666666,27.30079363926273,112.53917836323359,910.3333333333334,321.0,457.9599999999999,0.0
2018-04-10,1080,16,20.9,34,5.8,2000,1.37,0.0,0.0,Spring,No Holiday,Yes,1,1,0,4,-0.8660254037844384,-0.5000000000000004,1185.0,975.3333333333334,91.19393254670884,84.84436732436457,905.9583333333334,334.4,436.80999999999995,0.0
2018-04-10,1004,17,20.6,39,5.6,2000,0.74,0.0,0.0,Spring,No Holiday,Yes,0,1,0,4,-0.9659258262890683,-0.25881904510252063,1479.0,1005.6666666666666,73.51417096950587,61.68522243351082,886.1666666666666,350.20000000000005,424.36000000000007,0.0
2018-04-10,1805,18,19.7,52,7.2,2000,0.2,0.0,0.0,Spring,No Holiday,Yes,1,1,0,4,-1.0,-1.8369701987210297e-16,2401.0,1296.3333333333333,442.1541963312508,342.185329901802,861.3333333333334,354.59999999999997,388.09,0.0
2018-04-10,1153,19,19.2,55,5.8,2000,0.01,0.0,0.0,Spring,No Holiday,Yes,1,1,0,4,-0.9659258262890684,0.2588190451025203,1599.0,1320.6666666666667,426.0097807953877,334.21071197674837,842.75,364.8,368.64,0.0
2018-04-10,336,20,19.1,58,6.1,2000,0.0,0.0,0.0,Spring,No Holiday,Yes,0,1,0,4,-0.8660254037844386,0.5,1362.0,1098.0,736.0427976687229,470.5560186276143,800.0,382.0,364.81000000000006,0.0
2018-04-10,133,21,17.5,70,7.3,1634,0.0,0.5,0.0,Spring,No Holiday,Yes,0,1,0,4,-0.7071067811865477,0.7071067811865474,1232.0,540.6666666666666,539.9225253064857,605.0754498407657,754.2083333333334,367.5,306.25,3.65
2018-04-10,75,22,15.8,83,5.4,691,0.0,1.5,0.0,Spring,No Holiday,Yes,0,1,0,4,-0.5000000000000004,0.8660254037844384,1069.0,181.33333333333334,137.04865316132035,685.2231753231972,712.7916666666666,347.6,249.64000000000001,8.100000000000001
2018-04-10,212,23,15.1,83,4.1,1147,0.0,3.0,0.0,Spring,No Holiday,Yes,0,1,0,4,-0.2588190451025215,0.9659258262890681,623.0,140.0,68.76772498780555,702.7975526422989,695.6666666666666,347.3,228.01,12.299999999999999
2018-04-11,0,0,14.4,82,4.6,1041,0.0,0.0,0.0,Spring,No Holiday,No,0,2,0,4,0.0,1.0,485.0,95.66666666666667,107.50038759619284,425.01360762529896,675.4583333333334,0.0,207.36,0.0
2018-04-11,0,1,13.6,81,3.6,886,0.0,0.0,0.0,Spring,No Holiday,No,0,2,0,4,0.25881904510252074,0.9659258262890683,376.0,70.66666666666667,122.39825706819373,131.07097314052737,659.7916666666666,13.6,184.95999999999998,0.0
2018-04-11,0,2,12.7,80,3.9,885,0.0,0.0,0.0,Spring,No Holiday,No,0,2,0,4,0.49999999999999994,0.8660254037844387,250.0,0.0,0.0,88.15667870334518,649.375,25.4,161.29,0.0
2018-04-11,0,3,11.6,81,3.1,687,0.0,0.0,0.0,Spring,No Holiday,No,0,2,0,4,0.7071067811865475,0.7071067811865476,149.0,0.0,0.0,85.8380257617304,643.1666666666666,34.8,134.56,0.0
2018-04-11,0,4,10.2,83,3.5,554,0.0,0.0,0.0,Spring,No Holiday,No,0,2,0,4,0.8660254037844386,0.5000000000000001,102.0,0.0,0.0,86.54863757836684,638.9166666666666,40.8,104.03999999999999,0.0
2018-04-11,0,5,9.7,84,1.7,447,0.0,0.0,0.0,Spring,No Holiday,No,0,2,0,4,0.9659258262890683,0.25881904510252074,123.0,0.0,0.0,0.0,633.7916666666666,48.5,94.08999999999999,0.0
2018-04-11,0,6,9.0,86,2.0,442,0.0,0.0,0.0,Spring,No Holiday,No,0,2,0,4,1.0,6.123233995736766e-17,370.0,0.0,0.0,0.0,618.375,54.0,81.0,0.0
2018-04-11,0,7,8.8,85,1.1,438,0.11,0.0,0.0,Spring,No Holiday,No,0,2,0,4,0.9659258262890683,-0.25881904510252063,981.0,0.0,0.0,0.0,577.5,61.60000000000001,77.44000000000001,0.0
2018-04-11,0,8,9.7,77,1.6,519,0.68,0.0,0.0,Spring,No Holiday,No,0,2,0,4,0.8660254037844388,-0.4999999999999998,1702.0,0.0,0.0,0.0,506.5833333333333,77.6,94.08999999999999,0.0
2018-04-11,0,9,11.8,59,2.1,975,1.44,0.0,0.0,Spring,No Holiday,No,0,2,0,4,0.7071067811865476,-0.7071067811865475,982.0,0.0,0.0,0.0,465.6666666666667,106.2,139.24,0.0
2018-04-11,0,10,13.3,51,4.1,1487,2.17,0.0,0.0,Spring,No Holiday,No,0,2,0,4,0.49999999999999994,-0.8660254037844387,703.0,0.0,0.0,0.0,436.375,133.0,176.89000000000001,0.0
2018-04-11,0,11,14.9,44,4.0,1468,2.75,0.0,0.0,Spring,No Holiday,No,0,2,0,4,0.258819045102521,-0.9659258262890682,839.0,0.0,0.0,0.0,401.4166666666667,163.9,222.01000000000002,0.0
2018-04-11,0,12,15.7,46,3.9,1132,3.05,0.0,0.0,Spring,No Holiday,No,0,2,0,4,1.2246467991473532e-16,-1.0,1023.0,0.0,0.0,0.0,358.7916666666667,188.39999999999998,246.48999999999998,0.0
2018-04-11,0,13,15.6,38,4.7,1558,3.32,0.0,0.0,Spring,No Holiday,No,0,2,0,4,-0.2588190451025208,-0.9659258262890683,967.0,0.0,0.0,0.0,318.5,202.79999999999998,243.35999999999999,0.0
2018-04-11,0,14,16.4,28,3.4,1804,3.16,0.0,0.0,Spring,No Holiday,No,0,2,0,4,-0.4999999999999998,-0.8660254037844388,913.0,0.0,0.0,0.0,280.4583333333333,229.59999999999997,268.96,0.0
2018-04-11,0,15,17.0,28,3.5,1804,2.9,0.0,0.0,Spring,No Holiday,No,0,2,0,4,-0.7071067811865471,-0.7071067811865479,933.0,0.0,0.0,0.0,241.58333333333334,255.0,289.0,0.0
2018-04-11,0,16,16.9,23,4.4,1938,2.39,0.0,0.0,Spring,No Holiday,No,0,2,0,4,-0.8660254037844384,-0.5000000000000004,1080.0,0.0,0.0,0.0,196.58333333333334,270.4,285.60999999999996,0.0
2018-04-11,0,17,16.2,22,4.1,2000,1.73,0.0,0.0,Spring,No Holiday,No,0,2,0,4,-0.9659258262890683,-0.25881904510252063,1004.0,0.0,0.0,0.0,154.75,275.4,262.44,0.0
2018-04-11,0,18,15.2,21,2.9,2000,0.94,0.0,0.0,Spring,No Holiday,No,0,2,0,4,-1.0,-1.8369701987210297e-16,1805.0,0.0,0.0,0.0,79.54166666666667,273.59999999999997,231.04,0.0
2018-04-11,0,19,13.2,28,2.9,2000,0.22,0.0,0.0,Spring,No Holiday,No,0,2,0,4,-0.9659258262890684,0.2588190451025203,1153.0,0.0,0.0,0.0,31.5,250.79999999999998,174.23999999999998,0.0
2018-04-11,0,20,11.9,33,2.0,2000,0.0,0.0,0.0,Spring,No Holiday,No,0,2,0,4,-0.8660254037844386,0.5,336.0,0.0,0.0,0.0,17.5,238.0,141.61,0.0
2018-04-11,0,21,11.0,34,2.1,2000,0.0,0.0,0.0,Spring,No Holiday,No,0,2,0,4,-0.7071067811865477,0.7071067811865474,133.0,0.0,0.0,0.0,11.958333333333334,231.0,121.0,0.0
2018-04-11,0,22,10.3,42,1.0,1923,0.0,0.0,0.0,Spring,No Holiday,No,0,2,0,4,-0.5000000000000004,0.8660254037844384,75.0,0.0,0.0,0.0,8.833333333333334,226.60000000000002,106.09000000000002,0.0
2018-04-11,0,23,9.7,45,2.0,1969,0.0,0.0,0.0,Spring,No Holiday,No,0,2,0,4,-0.2588190451025215,0.9659258262890681,212.0,0.0,0.0,0.0,0.0,223.1,94.08999999999999,0.0
2018-04-12,504,0,9.5,40,2.4,1987,0.0,0.0,0.0,Spring,No Holiday,Yes,0,3,0,4,0.0,1.0,0.0,168.0,290.98453567156884,205.75713839379873,21.0,0.0,90.25,0.0
2018-04-12,374,1,8.9,40,2.1,2000,0.0,0.0,0.0,Spring,No Holiday,Yes,0,3,0,4,0.25881904510252074,0.9659258262890683,0.0,292.6666666666667,261.658810922415,230.39589116707688,36.583333333333336,8.9,79.21000000000001,0.0
2018-04-12,269,2,8.1,45,1.0,2000,0.0,0.0,0.0,Spring,No Holiday,Yes,0,3,0,4,0.49999999999999994,0.8660254037844387,0.0,382.3333333333333,117.72142257606437,222.2542837982466,47.791666666666664,16.2,65.61,0.0
2018-04-12,182,3,7.8,49,1.4,1972,0.0,0.0,0.0,Spring,No Holiday,Yes,0,3,0,4,0.7071067811865475,0.7071067811865476,0.0,275.0,96.14052215376596,202.48629583259427,55.375,23.4,60.839999999999996,0.0
2018-04-12,98,4,7.5,53,1.0,1701,0.0,0.0,0.0,Spring,No Holiday,Yes,0,3,0,4,0.8660254037844386,0.5000000000000001,0.0,183.0,85.50438585241446,184.1699396391049,59.458333333333336,30.0,56.25,0.0
2018-04-12,144,5,7.1,57,0.8,1746,0.0,0.0,0.0,Spring,No Holiday,Yes,0,3,0,4,0.9659258262890683,0.25881904510252074,0.0,141.33333333333334,42.063444144908324,153.86801703626244,65.45833333333333,35.5,50.41,0.0
2018-04-12,375,6,7.1,55,1.8,1780,0.0,0.0,0.0,Spring,No Holiday,Yes,0,3,0,4,1.0,6.123233995736766e-17,0.0,205.66666666666666,148.43966226494842,118.12309963200065,81.08333333333333,42.599999999999994,50.41,0.0
2018-04-12,1054,7,7.6,54,1.7,1690,0.13,0.0,0.0,Spring,No Holiday,Yes,0,3,0,4,0.9659258262890683,-0.25881904510252063,0.0,524.3333333333334,473.02255055476223,356.8992388149232,125.0,53.199999999999996,57.76,0.0
2018-04-12,1789,8,8.9,48,1.1,1444,0.69,0.0,0.0,Spring,No Holiday,Yes,1,3,0,4,0.8660254037844388,-0.4999999999999998,0.0,1072.6666666666667,707.184794331251,678.9450640515806,199.54166666666666,71.2,79.21000000000001,0.0
2018-04-12,952,9,11.5,43,1.7,1818,1.43,0.0,0.0,Spring,No Holiday,Yes,0,3,0,4,0.7071067811865476,-0.7071067811865475,0.0,1265.0,456.65413608112766,654.8916449815738,239.20833333333334,103.5,132.25,0.0
2018-04-12,686,10,13.8,39,2.3,1659,2.09,0.0,0.0,Spring,No Holiday,Yes,0,3,0,4,0.49999999999999994,-0.8660254037844387,0.0,1142.3333333333333,575.6060574154288,580.1777888429301,267.7916666666667,138.0,190.44000000000003,0.0
2018-04-12,829,11,16.2,30,2.4,1700,2.68,0.0,0.0,Spring,No Holiday,Yes,0,3,0,4,0.258819045102521,-0.9659258262890682,0.0,822.3333333333334,133.12525430335543,475.3242051484491,302.3333333333333,178.2,262.44,0.0
2018-04-12,969,12,17.5,20,4.6,2000,3.07,0.0,0.0,Spring,No Holiday,Yes,0,3,0,4,1.2246467991473532e-16,-1.0,0.0,828.0,141.5026501518602,385.6333751116531,342.7083333333333,210.0,306.25,0.0
2018-04-12,1029,13,18.1,18,5.1,1939,3.2,0.0,0.0,Spring,No Holiday,Yes,0,3,0,4,-0.2588190451025208,-0.9659258262890683,0.0,942.3333333333334,102.63202878893817,385.6711898323125,385.5833333333333,235.3,327.61000000000007,0.0
2018-04-12,990,14,18.8,27,4.9,1888,3.13,0.0,0.0,Spring,No Holiday,Yes,0,3,0,4,-0.4999999999999998,-0.8660254037844388,0.0,996.0,30.446674695281164,128.48255393893595,426.8333333333333,263.2,353.44000000000005,0.0
2018-04-12,1074,15,19.4,24,3.9,2000,2.86,0.0,0.0,Spring,No Holiday,Yes,1,3,0,4,-0.7071067811865471,-0.7071067811865479,0.0,1031.0,42.035699113972015,145.18505432724447,471.5833333333333,291.0,376.35999999999996,0.0
2018-04-12,1273,16,18.8,23,4.2,1956,2.39,0.0,0.0,Spring,No Holiday,Yes,1,3,0,4,-0.8660254037844384,-0.5000000000000004,0.0,1112.3333333333333,145.34212511634064,146.05843579427946,524.625,300.8,353.44000000000005,0.0
2018-04-12,1664,17,18.6,22,3.7,1978,1.72,0.0,0.0,Spring,No Holiday,Yes,1,3,0,4,-0.9659258262890683,-0.25881904510252063,0.0,1337.0,300.16162312994226,267.00917587230055,593.9583333333334,316.20000000000005,345.96000000000004,0.0
2018-04-12,2359,18,17.9,16,3.7,2000,0.92,0.0,0.0,Spring,No Holiday,Yes,1,3,0,4,-1.0,-1.8369701987210297e-16,0.0,1765.3333333333333,550.0457556725044,532.447712612865,692.25,322.2,320.40999999999997,0.0
2018-04-12,1641,19,15.9,14,2.8,2000,0.25,0.0,0.0,Spring,No Holiday,Yes,1,3,0,4,-0.9659258262890684,0.2588190451025203,0.0,1888.0,408.060044601286,505.52207337234256,760.625,302.1,252.81,0.0
2018-04-12,1319,20,14.2,15,2.6,2000,0.0,0.0,0.0,Spring,No Holiday,Yes,1,3,0,4,-0.8660254037844386,0.5,0.0,1773.0,532.4171297018937,454.37297454844895,815.5833333333334,284.0,201.64,0.0
2018-04-12,1241,21,13.4,15,2.7,2000,0.0,0.0,0.0,Spring,No Holiday,Yes,1,3,0,4,-0.7071067811865477,0.7071067811865474,0.0,1400.3333333333333,212.04087656236277,423.05102135164753,867.2916666666666,281.40000000000003,179.56,0.0
2018-04-12,1142,22,13.5,15,2.2,2000,0.0,0.0,0.0,Spring,No Holiday,Yes,1,3,0,4,-0.5000000000000004,0.8660254037844384,0.0,1234.0,88.70738413458733,445.04786259458143,914.875,297.0,182.25,0.0
2018-04-12,772,23,12.6,16,1.7,2000,0.0,0.0,0.0,Spring,No Holiday,Yes,0,3,0,4,-0.2588190451025215,0.9659258262890681,0.0,1051.6666666666667,247.20504309850537,542.1511474364615,947.0416666666666,289.8,158.76,0.0
2018-04-13,525,0,11.4,22,1.5,2000,0.0,0.0,0.0,Spring,No Holiday,Yes,0,4,0,4,0.0,1.0,504.0,813.0,310.5366322996365,400.057329225039,947.9166666666666,0.0,129.96,0.0
2018-04-13,432,1,10.0,23,0.7,2000,0.0,0.0,0.0,Spring,No Holiday,Yes,0,4,0,4,0.25881904510252074,0.9659258262890683,374.0,576.3333333333334,175.71662793637975,381.12434541324023,950.3333333333334,10.0,100.0,0.0
2018-04-13,257,2,9.7,23,1.4,2000,0.0,0.0,0.0,Spring,No Holiday,Yes,0,4,0,4,0.49999999999999994,0.8660254037844387,269.0,404.6666666666667,136.07473436803573,396.7787376695864,949.8333333333334,19.4,94.08999999999999,0.0
2018-04-13,167,3,9.9,27,1.3,2000,0.0,0.0,0.0,Spring,No Holiday,Yes,0,4,0,4,0.7071067811865475,0.7071067811865476,182.0,285.3333333333333,134.75286020463923,359.6750848566941,949.2083333333334,29.700000000000003,98.01,0.0
2018-04-13,112,4,9.7,29,1.8,2000,0.0,0.0,0.0,Spring,No Holiday,Yes,0,4,0,4,0.8660254037844386,0.5000000000000001,98.0,178.66666666666666,73.20063751997424,248.86843914004666,949.7916666666666,38.8,94.08999999999999,0.0
2018-04-13,156,5,9.1,34,0.9,2000,0.0,0.0,0.0,Spring,No Holiday,Yes,0,4,0,4,0.9659258262890683,0.25881904510252074,144.0,145.0,29.10326442166248,167.25240406843056,950.2916666666666,45.5,82.80999999999999,0.0
2018-04-13,368,6,8.3,35,0.3,2000,0.0,0.0,0.0,Spring,No Holiday,Yes,0,4,0,4,1.0,6.123233995736766e-17,375.0,212.0,136.87950905814006,127.94946919260555,950.0,49.800000000000004,68.89000000000001,0.0
2018-04-13,999,7,8.8,33,1.2,2000,0.11,0.0,0.0,Spring,No Holiday,Yes,0,4,0,4,0.9659258262890683,-0.25881904510252063,1054.0,507.6666666666667,438.5114973787253,333.9649183172833,947.7083333333334,61.60000000000001,77.44000000000001,0.0
2018-04-13,1721,8,10.6,27,1.1,2000,0.39,0.0,0.0,Spring,No Holiday,Yes,1,4,0,4,0.8660254037844388,-0.4999999999999998,1789.0,1029.3333333333333,677.009847294213,646.7529409803021,944.875,84.8,112.36,0.0
2018-04-13,982,9,13.2,22,1.1,2000,0.93,0.0,0.0,Spring,No Holiday,Yes,0,4,0,4,0.7071067811865476,-0.7071067811865475,952.0,1234.0,421.8400170680837,626.1143665497573,946.125,118.8,174.23999999999998,0.0
2018-04-13,741,10,15.7,18,1.6,1980,1.66,0.0,0.0,Spring,No Holiday,Yes,0,4,0,4,0.49999999999999994,-0.8660254037844387,686.0,1148.0,510.653502876462,551.5720865550311,948.4166666666666,157.0,246.48999999999998,0.0
2018-04-13,867,11,16.9,15,1.7,1994,1.8,0.0,0.0,Spring,No Holiday,Yes,0,4,0,4,0.258819045102521,-0.9659258262890682,829.0,863.3333333333334,120.54183229623301,444.3150533874256,950.0,185.89999999999998,285.60999999999996,0.0
2018-04-13,1095,12,18.2,15,1.6,2000,2.27,0.0,0.0,Spring,No Holiday,Yes,1,4,0,4,1.2246467991473532e-16,-1.0,969.0,901.0,179.4324385388549,342.5269332475979,955.25,218.39999999999998,331.23999999999995,0.0
2018-04-13,973,13,19.0,15,1.4,2000,2.02,0.0,0.0,Spring,No Holiday,Yes,0,4,0,4,-0.2588190451025208,-0.9659258262890683,1029.0,978.3333333333334,114.09352888456696,343.72920543164656,952.9166666666666,247.0,361.0,0.0
2018-04-13,1063,14,18.7,14,1.6,2000,1.25,0.0,0.0,Spring,No Holiday,Yes,0,4,0,4,-0.4999999999999998,-0.8660254037844388,990.0,1043.6666666666667,63.25609325064051,131.02938601704687,955.9583333333334,261.8,349.69,0.0
2018-04-13,1108,15,18.6,15,0.9,1991,0.81,0.0,0.0,Spring,No Holiday,Yes,1,4,0,4,-0.7071067811865471,-0.7071067811865479,1074.0,1048.0,68.7386354243406,145.77757029119505,957.375,279.0,345.96000000000004,0.0
2018-04-13,1270,16,18.3,16,1.0,2000,0.7,0.0,0.0,Spring,No Holiday,Yes,1,4,0,4,-0.8660254037844384,-0.5000000000000004,1273.0,1147.0,108.87148386974782,135.95097155471572,957.25,292.8,334.89000000000004,0.0
2018-04-13,1662,17,18.1,16,1.4,2000,0.45,0.0,0.0,Spring,No Holiday,Yes,1,4,0,4,-0.9659258262890683,-0.25881904510252063,1664.0,1346.6666666666667,284.8461573083527,248.18977953709398,957.1666666666666,307.70000000000005,327.61000000000007,0.0
2018-04-13,2404,18,17.5,18,1.3,2000,0.23,0.0,0.0,Spring,No Holiday,Yes,1,4,0,4,-1.0,-1.8369701987210297e-16,2359.0,1778.6666666666667,575.931708914639,542.8913949093977,959.0416666666666,315.0,306.25,0.0
